NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,D5C,D5N
Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Brasil (Código),Brasil,Ano (Código),Ano,Variável (Código),Variável,Classificação Nacional de Atividades Econômicas (CNAE 2.0) (Código),Classificação Nacional de Atividades Econômicas (CNAE 2.0),Faixas de pessoal ocupado assalariado (Código),Faixas de pessoal ocupado assalariado
1,Brasil,2,%,83.18043,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117329,F Construção,73113,50 ou mais pessoas
1,Brasil,2,%,79.70807,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117363,G Comércio; reparação de veículos automotores e motocicletas,9504,Total
1,Brasil,2,%,79.15152,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117363,G Comércio; reparação de veículos automotores e motocicletas,9502,1 a 9 pessoas
1,Brasil,2,%,93.17611,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117363,G Comércio; reparação de veículos automotores e motocicletas,46281,10 a 49 pessoas
1,Brasil,2,%,95.27273,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117363,G Comércio; reparação de veículos automotores e motocicletas,73113,50 ou mais pessoas
1,Brasil,2,%,77.62692,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117484,"H Transporte, armazenagem e correio",9504,Total
1,Brasil,2,%,76.23494,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117484,"H Transporte, armazenagem e correio",9502,1 a 9 pessoas
1,Brasil,2,%,94.02844,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117484,"H Transporte, armazenagem e correio",46281,10 a 49 pessoas
1,Brasil,2,%,91.35802,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117484,"H Transporte, armazenagem e correio",73113,50 ou mais pessoas
1,Brasil,2,%,78.02432,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117543,I Alojamento e alimentação,9504,Total
1,Brasil,2,%,76.60789,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117543,I Alojamento e alimentação,9502,1 a 9 pessoas
1,Brasil,2,%,92.74809,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117543,I Alojamento e alimentação,46281,10 a 49 pessoas
1,Brasil,2,%,94.39252,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117543,I Alojamento e alimentação,73113,50 ou mais pessoas
1,Brasil,2,%,80.29788,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117555,J Informação e comunicação,9504,Total
1,Brasil,2,%,79.07599,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117555,J Informação e comunicação,9502,1 a 9 pessoas
1,Brasil,2,%,91.82004,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117555,J Informação e comunicação,46281,10 a 49 pessoas
1,Brasil,2,%,95.12195,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117555,J Informação e comunicação,73113,50 ou mais pessoas
1,Brasil,2,%,75.25510,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117608,"K Atividades financeiras, de seguros e serviços relacionados",9504,Total
1,Brasil,2,%,74.18649,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117608,"K Atividades financeiras, de seguros e serviços relacionados",9502,1 a 9 pessoas
1,Brasil,2,%,89.15094,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117608,"K Atividades financeiras, de seguros e serviços relacionados",46281,10 a 49 pessoas
1,Brasil,2,%,94.11765,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117608,"K Atividades financeiras, de seguros e serviços relacionados",73113,50 ou mais pessoas
1,Brasil,2,%,75.22195,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117666,L Atividades imobiliárias,9504,Total
1,Brasil,2,%,75.01572,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117666,L Atividades imobiliárias,9502,1 a 9 pessoas
1,Brasil,2,%,81.06509,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117666,L Atividades imobiliárias,46281,10 a 49 pessoas
1,Brasil,2,%,75.00000,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117666,L Atividades imobiliárias,73113,50 ou mais pessoas
1,Brasil,2,%,77.76812,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117673,"M Atividades profissionais, científicas e técnicas",9504,Total
1,Brasil,2,%,77.13730,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117673,"M Atividades profissionais, científicas e técnicas",9502,1 a 9 pessoas
1,Brasil,2,%,88.27977,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117673,"M Atividades profissionais, científicas e técnicas",46281,10 a 49 pessoas
1,Brasil,2,%,88.03419,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117673,"M Atividades profissionais, científicas e técnicas",73113,50 ou mais pessoas
1,Brasil,2,%,81.85854,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117714,N Atividades administrativas e serviços complementares,9504,Total
1,Brasil,2,%,79.60549,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117714,N Atividades administrativas e serviços complementares,9502,1 a 9 pessoas
1,Brasil,2,%,92.44567,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117714,N Atividades administrativas e serviços complementares,46281,10 a 49 pessoas
1,Brasil,2,%,95.41446,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117714,N Atividades administrativas e serviços complementares,73113,50 ou mais pessoas
1,Brasil,2,%,85.71429,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117774,"O Administração pública, defesa e seguridade social",9504,Total
1,Brasil,2,%,80.00000,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117774,"O Administração pública, defesa e seguridade social",9502,1 a 9 pessoas
1,Brasil,2,%,100.00000,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117774,"O Administração pública, defesa e seguridade social",46281,10 a 49 pessoas
1,Brasil,2,%,-,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117774,"O Administração pública, defesa e seguridade social",73113,50 ou mais pessoas
1,Brasil,2,%,83.09903,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117788,P Educação,9504,Total
1,Brasil,2,%,81.45614,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117788,P Educação,9502,1 a 9 pessoas
1,Brasil,2,%,96.47239,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117788,P Educação,46281,10 a 49 pessoas
1,Brasil,2,%,96.00000,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117788,P Educação,73113,50 ou mais pessoas
1,Brasil,2,%,86.08419,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117810,Q Saúde humana e serviços sociais,9504,Total
1,Brasil,2,%,85.85469,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117810,Q Saúde humana e serviços sociais,9502,1 a 9 pessoas
1,Brasil,2,%,96.32829,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117810,Q Saúde humana e serviços sociais,46281,10 a 49 pessoas
1,Brasil,2,%,82.75862,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117810,Q Saúde humana e serviços sociais,73113,50 ou mais pessoas
1,Brasil,2,%,81.52437,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117838,"R Artes, cultura, esporte e recreação",9504,Total
1,Brasil,2,%,80.46243,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117838,"R Artes, cultura, esporte e recreação",9502,1 a 9 pessoas
1,Brasil,2,%,96.32653,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117838,"R Artes, cultura, esporte e recreação",46281,10 a 49 pessoas
1,Brasil,2,%,87.50000,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117838,"R Artes, cultura, esporte e recreação",73113,50 ou mais pessoas
1,Brasil,2,%,78.98457,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117861,S Outras atividades de serviços,9504,Total
1,Brasil,2,%,78.47501,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117861,S Outras atividades de serviços,9502,1 a 9 pessoas
1,Brasil,2,%,94.44444,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117861,S Outras atividades de serviços,46281,10 a 49 pessoas
1,Brasil,2,%,100.00000,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117861,S Outras atividades de serviços,73113,50 ou mais pessoas
1,Brasil,2,%,-,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117888,T Serviços domésticos,9504,Total
1,Brasil,2,%,-,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117888,T Serviços domésticos,9502,1 a 9 pessoas
1,Brasil,2,%,-,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117888,T Serviços domésticos,46281,10 a 49 pessoas
1,Brasil,2,%,-,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117888,T Serviços domésticos,73113,50 ou mais pessoas
1,Brasil,2,%,-,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117892,U Organismos internacionais e outras instituições extraterritoriais,9504,Total
1,Brasil,2,%,-,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117892,U Organismos internacionais e outras instituições extraterritoriais,9502,1 a 9 pessoas
1,Brasil,2,%,-,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117892,U Organismos internacionais e outras instituições extraterritoriais,46281,10 a 49 pessoas
1,Brasil,2,%,-,1,Brasil,2021,2021,13235,Taxa de 1 ano de sobrevivência,117892,U Organismos internacionais e outras instituições extraterritoriais,73113,50 ou mais pessoas
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,117897,Total,9504,Total
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,117897,Total,9502,1 a 9 pessoas
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,117897,Total,46281,10 a 49 pessoas
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,117897,Total,73113,50 ou mais pessoas
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,116830,"A Agricultura, pecuária, produção florestal, pesca e aquicultura",9504,Total
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,116830,"A Agricultura, pecuária, produção florestal, pesca e aquicultura",9502,1 a 9 pessoas
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,116830,"A Agricultura, pecuária, produção florestal, pesca e aquicultura",46281,10 a 49 pessoas
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,116830,"A Agricultura, pecuária, produção florestal, pesca e aquicultura",73113,50 ou mais pessoas
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,116880,B Indústrias extrativas,9504,Total
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,116880,B Indústrias extrativas,9502,1 a 9 pessoas
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,116880,B Indústrias extrativas,46281,10 a 49 pessoas
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,116880,B Indústrias extrativas,73113,50 ou mais pessoas
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,116910,C Indústrias de transformação,9504,Total
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,116910,C Indústrias de transformação,9502,1 a 9 pessoas
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,116910,C Indústrias de transformação,46281,10 a 49 pessoas
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,116910,C Indústrias de transformação,73113,50 ou mais pessoas
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,117296,D Eletricidade e gás,9504,Total
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,117296,D Eletricidade e gás,9502,1 a 9 pessoas
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,117296,D Eletricidade e gás,46281,10 a 49 pessoas
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,117296,D Eletricidade e gás,73113,50 ou mais pessoas
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,117307,"E Água, esgoto, atividades de gestão de resíduos e descontaminação",9504,Total
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,117307,"E Água, esgoto, atividades de gestão de resíduos e descontaminação",9502,1 a 9 pessoas
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,117307,"E Água, esgoto, atividades de gestão de resíduos e descontaminação",46281,10 a 49 pessoas
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,117307,"E Água, esgoto, atividades de gestão de resíduos e descontaminação",73113,50 ou mais pessoas
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,117329,F Construção,9504,Total
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,117329,F Construção,9502,1 a 9 pessoas
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,117329,F Construção,46281,10 a 49 pessoas
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,117329,F Construção,73113,50 ou mais pessoas
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,117363,G Comércio; reparação de veículos automotores e motocicletas,9504,Total
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,117363,G Comércio; reparação de veículos automotores e motocicletas,9502,1 a 9 pessoas
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,117363,G Comércio; reparação de veículos automotores e motocicletas,46281,10 a 49 pessoas
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,117363,G Comércio; reparação de veículos automotores e motocicletas,73113,50 ou mais pessoas
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,117484,"H Transporte, armazenagem e correio",9504,Total
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,117484,"H Transporte, armazenagem e correio",9502,1 a 9 pessoas
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,117484,"H Transporte, armazenagem e correio",46281,10 a 49 pessoas
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,117484,"H Transporte, armazenagem e correio",73113,50 ou mais pessoas
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,117543,I Alojamento e alimentação,9504,Total
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,117543,I Alojamento e alimentação,9502,1 a 9 pessoas
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,117543,I Alojamento e alimentação,46281,10 a 49 pessoas
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,117543,I Alojamento e alimentação,73113,50 ou mais pessoas
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,117555,J Informação e comunicação,9504,Total
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,117555,J Informação e comunicação,9502,1 a 9 pessoas
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,117555,J Informação e comunicação,46281,10 a 49 pessoas
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,117555,J Informação e comunicação,73113,50 ou mais pessoas
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,117608,"K Atividades financeiras, de seguros e serviços relacionados",9504,Total
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,117608,"K Atividades financeiras, de seguros e serviços relacionados",9502,1 a 9 pessoas
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,117608,"K Atividades financeiras, de seguros e serviços relacionados",46281,10 a 49 pessoas
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,117608,"K Atividades financeiras, de seguros e serviços relacionados",73113,50 ou mais pessoas
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,117666,L Atividades imobiliárias,9504,Total
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,117666,L Atividades imobiliárias,9502,1 a 9 pessoas
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,117666,L Atividades imobiliárias,46281,10 a 49 pessoas
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,117666,L Atividades imobiliárias,73113,50 ou mais pessoas
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,117673,"M Atividades profissionais, científicas e técnicas",9504,Total
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,117673,"M Atividades profissionais, científicas e técnicas",9502,1 a 9 pessoas
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,117673,"M Atividades profissionais, científicas e técnicas",46281,10 a 49 pessoas
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,117673,"M Atividades profissionais, científicas e técnicas",73113,50 ou mais pessoas
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,117714,N Atividades administrativas e serviços complementares,9504,Total
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,117714,N Atividades administrativas e serviços complementares,9502,1 a 9 pessoas
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,117714,N Atividades administrativas e serviços complementares,46281,10 a 49 pessoas
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,117714,N Atividades administrativas e serviços complementares,73113,50 ou mais pessoas
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,117774,"O Administração pública, defesa e seguridade social",9504,Total
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,117774,"O Administração pública, defesa e seguridade social",9502,1 a 9 pessoas
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,117774,"O Administração pública, defesa e seguridade social",46281,10 a 49 pessoas
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,117774,"O Administração pública, defesa e seguridade social",73113,50 ou mais pessoas
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,117788,P Educação,9504,Total
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,117788,P Educação,9502,1 a 9 pessoas
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,117788,P Educação,46281,10 a 49 pessoas
1,Brasil,,,...,1,Brasil,2021,2021,13236,Taxa de 2 anos de sobrevivência,117788,P Educação,73113,50 ou mais pessoas
